period,respondent,respondent-name,type,type-name,value,value-units
2024-04-14T23,GVL,Gainesville Regional Utilities,TI,Total interchange,-32,megawatthours
2024-04-14T23,NEVP,Nevada Power Company,TI,Total interchange,447,megawatthours
2024-04-14T23,SCL,Seattle City Light,NG,Net generation,545,megawatthours
2024-04-14T23,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,48,megawatthours
2024-04-14T23,IID,Imperial Irrigation District,DF,Day-ahead demand forecast,301,megawatthours
2024-04-14T23,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,2142,megawatthours
2024-04-14T23,AZPS,Arizona Public Service Company,NG,Net generation,2072,megawatthours
2024-04-14T23,NE,New England,TI,Total interchange,-1292,megawatthours
2024-04-14T23,FLA,Florida,NG,Net generation,26564,megawatthours
2024-04-14T23,AVRN,"Avangrid Renewables, LLC",NG,Net generation,1679,megawatthours
